Order_ID,Date,Type,Customer,Customer_ID,Customer_DOB,Customer_Membership_Status,Products,Quantities,Prices,Discount_Code
1716,14/07/2025,Dine In,Amelia Ortega,191,27/03/1977,Non-Member,"c(""Macchiato"", ""Extra Foam"", ""Danish"", ""Cake Slice"")","c(1, 1, 1, 1)","c(3.8, 0, 2.75, 3.75)",NA
1123,16/08/2025,Dine In,Melissa Adapa,361,21/08/1991,Member,"c(""Macchiato"")",c(1),c(3.8),NA
689,27/07/2025,Deliveroo,Carlos Marquez Solis,547,17/02/1999,Non-Member,"c(""Flat White"")",c(1),c(3.75),NA
1792,02/08/2025,Dine In,Jonathan Hallman,114,28/12/1977,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),NA
2703,24/06/2025,Dine In,Devon Jones,456,02/03/1999,Non-Member,"c(""Latte"")",c(1),c(3.5),NA
1735,11/07/2025,Dine In,Behailu Jones,70,11/06/1981,Member,"c(""Chai Latte"")",c(1),c(3.5),NA
3112,13/05/2025,Dine In,Aaron Richter,505,08/12/1977,Non-Member,"c(""Americano"", ""Danish"")","c(1, 1)","c(3, 2.75)",NA
826,15/05/2025,Deliveroo,Rejoya Nelson,6,05/03/1995,Member,"c(""Cold Brew"", ""Oat Milk"")","c(1, 1)","c(3.25, 0.6)",NA
3787,20/06/2025,Deliveroo,Ace Herold,525,02/08/1980,Member,"c(""Hot Chocolate"", ""Danish"")","c(1, 1)","c(3.25, 2.75)",NA
2554,08/08/2025,Dine In,Kekoaikaikaokalani Moua,341,15/11/1998,Non-Member,"c(""Frappuccino"", ""Danish"", ""Scone"")","c(1, 1, 1)","c(4.5, 2.75, 2.25)",NA
2690,09/06/2025,Dine In,Maximilian Facinelli,176,28/09/1989,Member,"c(""Macchiato"")",c(1),c(3.8),NA
3773,01/07/2025,Deliveroo,Camellia Mitsch,28,15/04/1977,Non-Member,"c(""Iced Latte"", ""Syrup"")","c(1, 1)","c(3.75, 0.5)",NA
1530,21/07/2025,Dine In,Omnia Wilkerson,298,25/12/1978,Non-Member,"c(""Iced Latte"")",c(1),c(3.75),NA
3077,09/05/2025,Deliveroo,Diandre Dunn,362,22/03/1998,Member,"c(""Americano"", ""Soy Milk"")","c(1, 1)","c(3, 0.5)",NA
2921,25/06/2025,Deliveroo,Domonique Vazquez Sanchez,43,06/11/1999,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
2253,11/05/2025,Deliveroo,Kayleigh Miyauchi,385,07/10/1988,Non-Member,"c(""Flat White"")",c(2),c(3.75),NA
1721,23/07/2025,Dine In,Michael Hersom,156,15/05/1992,Non-Member,"c(""Hot Chocolate"", ""Extra Foam"")","c(1, 1)","c(3.25, 0)",NA
2076,23/07/2025,Dine In,Kristen Hamilton,48,09/07/2001,Non-Member,"c(""Mocha"", ""Extra Shot"", ""Salad"")","c(2, 1, 1)","c(4, 0.6, 7.5)",NA
1697,08/06/2025,Dine In,Jeremiah Williams,74,21/12/1989,Non-Member,"c(""Cold Brew"", ""Extra Foam"")","c(1, 1)","c(3.25, 0)",NA
74,01/08/2025,Deliveroo,Jesus Alaniz,595,26/04/1976,Non-Member,"c(""Macchiato"", ""Panini"")","c(1, 2)","c(3.8, 6)",NA
806,12/08/2025,Dine In,Zachary Lozano Melendez,19,02/05/1997,Non-Member,"c(""Americano"")",c(2),c(3),NA
2573,26/08/2025,Deliveroo,Ariana Mach,297,09/07/1991,Non-Member,"c(""Tea"")",c(1),c(2.25),OFF5
2789,23/06/2025,Deliveroo,Aaron Xiong,425,21/01/1992,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),NA
1656,24/07/2025,Dine In,Tatiana Gutierrez,71,12/10/1980,Member,"c(""Cappuccino"", ""Sandwich"", ""Cookie"")","c(1, 1, 1)","c(3.25, 5.5, 2)",NA
3583,21/08/2025,Dine In,Justin Kim,185,12/09/1986,Non-Member,"c(""Cappuccino"", ""Scone"")","c(1, 1)","c(3.25, 2.25)",NA
2915,26/05/2025,Deliveroo,James Wolfe,440,09/08/1980,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
11,03/05/2025,Deliveroo,Kenneth Bagaporo,1,04/11/1995,Member,"c(""Americano"", ""Large Size"")","c(1, 1)","c(3, 0.5)",NA
2952,20/05/2025,Dine In,Christopher Hollenbeck,480,09/01/1988,Member,"c(""Tea"")",c(1),c(2.25),NA
683,11/05/2025,Deliveroo,Damen Wohlman,224,05/07/1987,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),NA
3272,01/07/2025,Dine In,Lydia Holt,562,12/09/1980,Member,"c(""Frappuccino"")",c(2),c(4.5),OFF5
2467,31/08/2025,Deliveroo,James Montes,271,08/01/1998,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
3386,21/06/2025,Dine In,Mark Causey,177,23/10/1982,Member,"c(""Espresso"")",c(1),c(2.5),NA
613,23/05/2025,Dine In,Sara Young,302,28/07/1990,Non-Member,"c(""Flat White"", ""Oat Milk"")","c(1, 1)","c(3.75, 0.6)",OFF5
836,04/05/2025,Deliveroo,James Wolfe,440,09/08/1980,Member,"c(""Cold Brew"", ""Soy Milk"")","c(1, 1)","c(3.25, 0.5)",NA
1091,21/07/2025,Dine In,Karagan Hopkins,538,24/02/1990,Non-Member,"c(""Frappuccino"", ""Panini"")","c(1, 1)","c(4.5, 6)",NA
3228,15/05/2025,Deliveroo,Rusty Mars,320,29/06/1978,Member,"c(""Americano"", ""Extra Foam"")","c(1, 1)","c(3, 0)",NA
1765,16/06/2025,Deliveroo,Tyler Wilson,78,14/10/1976,Member,"c(""Cold Brew"")",c(2),c(3.25),NA
942,28/07/2025,Dine In,Shauntaul D'Almeida,154,27/11/1985,Member,"c(""Mocha"")",c(2),c(4),NA
3359,29/05/2025,Deliveroo,Bryan Estrada,199,13/02/2000,Non-Member,"c(""Iced Latte"", ""Brownie"", ""Cake Slice"")","c(1, 1, 2)","c(3.75, 2.5, 3.75)",NA
1805,11/08/2025,Dine In,Kou Meng Li,429,24/06/2001,Non-Member,"c(""Latte"")",c(1),c(3.5),OFF5
2743,08/07/2025,Dine In,Pao Gist,21,03/03/1981,Non-Member,"c(""Iced Latte"")",c(1),c(3.75),NA
3453,04/06/2025,Dine In,Se Ra Raab,461,19/04/2003,Non-Member,"c(""Mocha"")",c(1),c(4),NA
409,05/06/2025,Dine In,Roberto Moreno,583,18/04/1991,Non-Member,"c(""Latte"")",c(1),c(3.5),NA
3446,26/05/2025,Dine In,Zachary Lozano Melendez,19,02/05/1997,Non-Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
1136,16/06/2025,Dine In,Brian Lor,213,02/11/1985,Non-Member,"c(""Mocha"", ""Almond Milk"")","c(2, 1)","c(4, 0.5)",NA
3798,30/05/2025,Dine In,Trenten Carroll,104,30/04/1989,Non-Member,"c(""Macchiato"", ""Cake Slice"", ""Croissant"")","c(2, 1, 1)","c(3.8, 3.75, 2.75)",NA
3456,28/05/2025,Dine In,Nathan Baxter,376,15/01/1992,Non-Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
1776,07/06/2025,Deliveroo,Marian Owens,98,12/09/1989,Member,"c(""Iced Latte"")",c(2),c(3.75),NA
837,17/05/2025,Dine In,Hari-Parkash Colletti,268,08/12/1983,Member,"c(""Hot Chocolate"", ""Decaf"")","c(1, 1)","c(3.25, 0)",NA
365,08/06/2025,Deliveroo,Serena Mccoy,138,29/01/1994,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),NA
3551,31/07/2025,Dine In,Janelle Dyer,454,08/11/1984,Non-Member,"c(""Chai Latte"", ""Bagel"")","c(1, 1)","c(3.5, 2.5)",NA
2987,05/06/2025,Dine In,Patricia Navarro Galaviz,35,13/01/2003,Member,"c(""Chai Latte"", ""Oat Milk"")","c(2, 1)","c(3.5, 0.6)",NA
646,06/06/2025,Deliveroo,Jeffrey Tarrant,254,24/07/1993,Member,"c(""Tea"", ""Syrup"")","c(1, 1)","c(2.25, 0.5)",NA
643,29/06/2025,Deliveroo,Jacob Willis,128,10/06/1989,Member,"c(""Tea"")",c(1),c(2.25),OFF5
1243,24/05/2025,Deliveroo,Desiree Macias,383,21/04/1998,Non-Member,"c(""Cappuccino"", ""Salad"")","c(1, 1)","c(3.25, 7.5)",NA
2167,18/07/2025,Dine In,Tia Kawakami-Mcgill,112,28/06/1992,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
2986,22/08/2025,Deliveroo,Jeffrey Tarrant,254,24/07/1993,Non-Member,"c(""Flat White"", ""Extra Shot"")","c(1, 1)","c(3.75, 0.6)",OFF5
675,06/06/2025,Deliveroo,Loutricia Simion,377,17/06/1984,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),NA
1916,27/08/2025,Deliveroo,Aakriti Chung,533,10/01/2000,Non-Member,"c(""Flat White"")",c(1),c(3.75),NA
1937,23/06/2025,Dine In,Amy Orozco,599,15/11/2002,Member,"c(""Latte"")",c(1),c(3.5),NA
2489,31/05/2025,Deliveroo,Keiara William,237,27/05/1988,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
3705,29/05/2025,Deliveroo,Adrian Flores-Ramirez,379,19/08/1982,Non-Member,"c(""Chai Latte"", ""Oat Milk"")","c(1, 1)","c(3.5, 0.6)",NA
3261,30/08/2025,Dine In,Navya Naipo,201,19/05/1976,Non-Member,"c(""Flat White"", ""Syrup"")","c(1, 1)","c(3.75, 0.5)",NA
3454,19/07/2025,Dine In,Wahtihdah Francin,585,05/07/1977,Member,"c(""Tea"")",c(1),c(2.25),NA
129,16/07/2025,Deliveroo,Jeffrey Bui,277,03/01/1997,Member,"c(""Cold Brew"", ""Scone"")","c(2, 1)","c(3.25, 2.25)",NA
505,10/05/2025,Deliveroo,Kinberlee Flowers,490,07/10/2001,Non-Member,"c(""Flat White"", ""Extra Shot"")","c(1, 1)","c(3.75, 0.6)",NA
367,05/05/2025,Deliveroo,Aaron Richter,505,08/12/1977,Non-Member,"c(""Espresso"", ""Extra Shot"")","c(1, 1)","c(2.5, 0.6)",NA
1917,22/06/2025,Deliveroo,Randy Atayde,491,09/09/1983,Non-Member,"c(""Frappuccino"", ""Cookie"")","c(2, 2)","c(4.5, 2)",NA
3509,14/06/2025,Deliveroo,Yumi Xiong,141,11/11/1999,Member,"c(""Macchiato"", ""Bagel"")","c(1, 1)","c(3.8, 2.5)",NA
2675,19/07/2025,Deliveroo,Samuel Sanabria,83,31/08/1982,Non-Member,"c(""Frappuccino"", ""Cookie"")","c(1, 1)","c(4.5, 2)",NA
2239,21/07/2025,Dine In,Ryosuke Prum,597,03/07/1998,Non-Member,"c(""Cold Brew"", ""Almond Milk"")","c(1, 1)","c(3.25, 0.5)",NA
1072,02/05/2025,Deliveroo,Ashleigh Cardenas,91,17/09/1993,Member,"c(""Chai Latte"")",c(2),c(3.5),OFF5
2858,15/06/2025,Dine In,Angel Valdez,251,02/10/1980,Member,"c(""Cold Brew"")",c(1),c(3.25),NA
2100,03/06/2025,Dine In,Varun Suh,153,02/08/2002,Non-Member,"c(""Cappuccino"", ""Muffin"")","c(1, 1)","c(3.25, 3)",NA
3878,01/07/2025,Dine In,Alberto Carbajal,87,14/10/2003,Member,"c(""Cappuccino"")",c(1),c(3.25),NA
1255,13/05/2025,Deliveroo,Aaron Villano,285,11/06/1985,Member,"c(""Cappuccino"", ""Bagel"")","c(1, 1)","c(3.25, 2.5)",OFF5
557,27/07/2025,Dine In,Jadrian Vue,65,02/12/1982,Non-Member,"c(""Espresso"", ""Croissant"")","c(1, 1)","c(2.5, 2.75)",NA
2313,19/05/2025,Deliveroo,Ashley Rico,331,11/09/2003,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
239,10/08/2025,Dine In,Malik Johnson,570,19/09/1994,Member,"c(""Iced Latte"")",c(1),c(3.75),NA
1949,21/08/2025,Dine In,Erick Pineda,295,25/08/1993,Member,"c(""Tea"", ""Oat Milk"")","c(1, 1)","c(2.25, 0.6)",NA
1962,21/05/2025,Dine In,Roima Tizon,265,11/08/2000,Non-Member,"c(""Chai Latte"", ""Extra Shot"")","c(2, 1)","c(3.5, 0.6)",NA
587,21/08/2025,Dine In,Kayleigh Miyauchi,385,07/10/1988,Non-Member,"c(""Mocha"", ""Soy Milk"")","c(2, 1)","c(4, 0.5)",OFF5
1514,01/05/2025,Deliveroo,Frederico Bazan,159,22/05/1999,Member,"c(""Americano"", ""Bagel"")","c(1, 1)","c(3, 2.5)",NA
104,27/06/2025,Deliveroo,James Slagle,488,13/07/1986,Member,"c(""Espresso"")",c(1),c(2.5),OFF5
715,29/05/2025,Dine In,Adrienne Manzanares,399,31/05/1980,Non-Member,"c(""Mocha"", ""Sandwich"", ""Brownie"", ""Brownie"")","c(1, 1, 1, 1)","c(4, 5.5, 2.5, 2.5)",NA
3824,01/06/2025,Dine In,Shelby Martin,226,11/08/1995,Member,"c(""Macchiato"", ""Panini"")","c(1, 1)","c(3.8, 6)",NA
1640,15/08/2025,Deliveroo,Sunshine Chandramouli,169,21/01/1997,Member,"c(""Cold Brew"", ""Soy Milk"", ""Scone"")","c(1, 1, 1)","c(3.25, 0.5, 2.25)",NA
579,31/08/2025,Dine In,Kristopher Mc Gee,354,13/07/1982,Member,"c(""Chai Latte"", ""Extra Foam"", ""Croissant"")","c(2, 1, 1)","c(3.5, 0, 2.75)",NA
1047,17/06/2025,Deliveroo,Kevin Singh,129,19/04/1983,Member,"c(""Chai Latte"", ""Salad"")","c(1, 1)","c(3.5, 7.5)",NA
1001,22/06/2025,Deliveroo,James Slagle,488,13/07/1986,Member,"c(""Cold Brew"")",c(1),c(3.25),NA
1781,23/08/2025,Dine In,Andrew Pacheco,395,26/09/1978,Non-Member,"c(""Americano"", ""Sandwich"")","c(1, 1)","c(3, 5.5)",NA
1590,15/07/2025,Dine In,Tione Brooks,146,03/08/2000,Non-Member,"c(""Mocha"")",c(1),c(4),NA
2847,01/05/2025,Dine In,Cole Sargent,368,29/05/1985,Non-Member,"c(""Tea"", ""Brownie"")","c(1, 1)","c(2.25, 2.5)",NA
786,01/06/2025,Dine In,Jordan Vigil,175,19/09/1980,Non-Member,"c(""Flat White"", ""Extra Shot"")","c(1, 1)","c(3.75, 0.6)",NA
2953,06/08/2025,Dine In,Charles Watkins,26,03/05/2000,Non-Member,"c(""Latte"")",c(2),c(3.5),NA
2723,30/06/2025,Dine In,Jeffrey Tarrant,254,24/07/1993,Member,"c(""Iced Latte"", ""Oat Milk"")","c(1, 1)","c(3.75, 0.6)",NA
3517,02/07/2025,Deliveroo,Brandon Moua,241,11/10/1977,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
2822,09/08/2025,Deliveroo,Parker Schneider,264,16/06/1990,Non-Member,"c(""Mocha"")",c(2),c(4),NA
1372,31/05/2025,Dine In,Dallas Kemp,402,20/08/1984,Non-Member,"c(""Hot Chocolate"", ""Scone"")","c(2, 1)","c(3.25, 2.25)",OFF5
3626,12/07/2025,Dine In,Luke Brockman,308,04/10/1982,Member,"c(""Macchiato"", ""Extra Foam"")","c(1, 1)","c(3.8, 0)",OFF5
162,17/07/2025,Deliveroo,Crystal Maher,360,29/11/1976,Non-Member,"c(""Espresso"", ""Panini"")","c(1, 1)","c(2.5, 6)",NA
3120,24/05/2025,Dine In,Mckenna Bosworth,596,01/06/1989,Member,"c(""Hot Chocolate"")",c(2),c(3.25),NA
1812,12/08/2025,Deliveroo,Josephine Nguyen,369,24/12/1993,Non-Member,"c(""Hot Chocolate"", ""Sandwich"")","c(1, 1)","c(3.25, 5.5)",NA
2299,16/05/2025,Deliveroo,Roima Tizon,265,11/08/2000,Member,"c(""Macchiato"")",c(1),c(3.8),NA
3476,15/05/2025,Dine In,Johnathon Novick,370,01/04/1999,Member,"c(""Cappuccino"")",c(1),c(3.25),NA
1139,05/08/2025,Dine In,Josiah Bustamantes,527,14/08/1990,Non-Member,"c(""Latte"", ""Almond Milk"", ""Scone"")","c(2, 1, 2)","c(3.5, 0.5, 2.25)",OFF5
1235,08/08/2025,Deliveroo,Charles Watkins,26,03/05/2000,Non-Member,"c(""Tea"")",c(2),c(2.25),OFF5
801,26/05/2025,Deliveroo,Sunshine Chandramouli,169,21/01/1997,Non-Member,"c(""Mocha"")",c(1),c(4),NA
2046,29/05/2025,Dine In,Lexxus Bruce,198,20/11/1989,Non-Member,"c(""Frappuccino"", ""Salad"")","c(1, 1)","c(4.5, 7.5)",NA
2564,16/08/2025,Deliveroo,Melissa Hardy,103,09/09/1976,Non-Member,"c(""Chai Latte"", ""Brownie"")","c(2, 1)","c(3.5, 2.5)",NA
3796,05/07/2025,Deliveroo,Leia Voss-Scott,42,22/08/1992,Non-Member,"c(""Latte"")",c(1),c(3.5),NA
625,08/06/2025,Dine In,Maya Xanoubane,481,28/09/1977,Non-Member,"c(""Macchiato"", ""Syrup"", ""Muffin"", ""Cookie"")","c(1, 1, 1, 1)","c(3.8, 0.5, 3, 2)",NA
653,09/06/2025,Deliveroo,Karen Ortiz,387,26/07/1990,Member,"c(""Tea"")",c(1),c(2.25),NA
3721,15/05/2025,Dine In,Jacob Willis,128,10/06/1989,Non-Member,"c(""Hot Chocolate"", ""Large Size"")","c(1, 1)","c(3.25, 0.5)",OFF5
2636,04/05/2025,Dine In,Kendall Brown,514,20/12/1983,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
406,10/08/2025,Dine In,Tina Chandramouli,249,14/08/1997,Non-Member,"c(""Tea"")",c(1),c(2.25),OFF5
921,03/05/2025,Dine In,Jorge Tamayo,119,15/01/1984,Member,"c(""Flat White"", ""Extra Shot"")","c(1, 1)","c(3.75, 0.6)",NA
3360,09/05/2025,Dine In,Tasia Bland,474,08/12/1982,Non-Member,"c(""Americano"", ""Muffin"")","c(1, 2)","c(3, 3)",NA
3168,22/07/2025,Dine In,Lavi Tran-Harrell,561,17/01/2003,Non-Member,"c(""Hot Chocolate"", ""Syrup"")","c(1, 1)","c(3.25, 0.5)",NA
3692,02/05/2025,Dine In,Javon Nakyanzi,498,26/06/1979,Non-Member,"c(""Chai Latte"", ""Scone"")","c(2, 1)","c(3.5, 2.25)",NA
1244,12/05/2025,Deliveroo,Tajianay Solomon,186,06/01/1976,Non-Member,"c(""Iced Latte"", ""Extra Foam"")","c(1, 1)","c(3.75, 0)",NA
3421,24/08/2025,Deliveroo,Gregory Silverstein,228,09/01/1989,Member,"c(""Flat White"", ""Oat Milk"")","c(1, 1)","c(3.75, 0.6)",NA
3557,11/07/2025,Deliveroo,Aaron Richter,505,08/12/1977,Member,"c(""Hot Chocolate"")",c(1),c(3.25),OFF5
3769,09/06/2025,Dine In,Sarah Li-Aponte,317,21/09/1992,Member,"c(""Espresso"", ""Cookie"")","c(1, 1)","c(2.5, 2)",NA
1473,06/05/2025,Deliveroo,Jeremiah Williams,74,21/12/1989,Non-Member,"c(""Latte"", ""Salad"")","c(1, 1)","c(3.5, 7.5)",NA
2078,23/06/2025,Dine In,Alexus Aviles,567,28/12/1976,Non-Member,"c(""Frappuccino"", ""Panini"")","c(1, 1)","c(4.5, 6)",NA
3107,17/06/2025,Deliveroo,Raymond Delahoussaye,334,21/09/1996,Non-Member,"c(""Chai Latte"", ""Cake Slice"")","c(1, 1)","c(3.5, 3.75)",NA
3550,28/08/2025,Deliveroo,Cameron Mcclure,204,22/08/1993,Non-Member,"c(""Tea"")",c(2),c(2.25),NA
2165,20/06/2025,Dine In,Navya Naipo,201,19/05/1976,Member,"c(""Espresso"")",c(1),c(2.5),NA
33,31/08/2025,Dine In,Torin Marker,292,01/12/1993,Member,"c(""Americano"", ""Soy Milk"")","c(1, 1)","c(3, 0.5)",NA
671,19/05/2025,Deliveroo,Gabriella Miera,311,04/07/1979,Non-Member,"c(""Americano"", ""Extra Shot"")","c(1, 1)","c(3, 0.6)",OFF5
676,14/06/2025,Deliveroo,Meng Kim,353,05/05/1976,Non-Member,"c(""Americano"", ""Sandwich"")","c(1, 1)","c(3, 5.5)",NA
3163,16/06/2025,Dine In,Janiva Robinson,238,12/06/1979,Member,"c(""Macchiato"", ""Sandwich"")","c(1, 1)","c(3.8, 5.5)",OFF5
833,05/06/2025,Dine In,Cinthia Medrano,483,26/10/1988,Member,"c(""Chai Latte"")",c(1),c(3.5),NA
3479,14/06/2025,Dine In,Li Donner,421,29/05/1998,Non-Member,"c(""Espresso"")",c(2),c(2.5),NA
2465,05/08/2025,Deliveroo,Evan Dinwiddie,132,04/05/1977,Member,"c(""Cold Brew"")",c(2),c(3.25),NA
1277,20/06/2025,Dine In,Domonique Vazquez Sanchez,43,06/11/1999,Non-Member,"c(""Mocha"", ""Danish"")","c(1, 1)","c(4, 2.75)",NA
10,06/07/2025,Dine In,Richard Alaniz,359,15/09/1989,Non-Member,"c(""Latte"")",c(1),c(3.5),NA
3047,12/08/2025,Dine In,Joshua Ramsay,540,02/04/1980,Member,"c(""Flat White"", ""Almond Milk"")","c(1, 1)","c(3.75, 0.5)",NA
3304,04/07/2025,Dine In,Jordan Churchill-Palmer,36,13/03/2000,Member,"c(""Macchiato"", ""Panini"", ""Salad"")","c(2, 1, 1)","c(3.8, 6, 7.5)",OFF5
2236,06/08/2025,Dine In,Andrew Prim,101,02/05/1979,Non-Member,"c(""Tea"", ""Soy Milk"")","c(2, 1)","c(2.25, 0.5)",NA
1822,21/05/2025,Dine In,Mckinley Castillo,93,19/10/1984,Non-Member,"c(""Frappuccino"", ""Sandwich"")","c(1, 1)","c(4.5, 5.5)",NA
1811,27/07/2025,Dine In,Ataly Maestas,195,17/04/1999,Member,"c(""Tea"")",c(2),c(2.25),NA
2347,01/08/2025,Dine In,Terrinekia Vogt,150,14/07/2003,Member,"c(""Macchiato"", ""Oat Milk"")","c(2, 1)","c(3.8, 0.6)",NA
3888,09/08/2025,Deliveroo,Samantha Prim,497,03/09/1994,Non-Member,"c(""Macchiato"")",c(1),c(3.8),NA
500,20/05/2025,Dine In,Rachel Araia,342,01/07/1988,Non-Member,"c(""Frappuccino"", ""Muffin"")","c(2, 1)","c(4.5, 3)",NA
927,27/06/2025,Deliveroo,Matthew Yoon,333,28/10/1977,Non-Member,"c(""Iced Latte"", ""Soy Milk"", ""Cake Slice"")","c(1, 1, 1)","c(3.75, 0.5, 3.75)",NA
2130,17/05/2025,Deliveroo,Brayden Coulahan,108,22/08/1978,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
2372,25/07/2025,Dine In,Brian Lor,213,02/11/1985,Non-Member,"c(""Cappuccino"")",c(1),c(3.25),OFF5
1433,27/05/2025,Dine In,Audra Durfey,484,27/11/1997,Non-Member,"c(""Cold Brew"", ""Decaf"")","c(2, 1)","c(3.25, 0)",NA
1632,20/05/2025,Dine In,Loren Camp,424,02/03/1998,Member,"c(""Macchiato"", ""Large Size"")","c(1, 1)","c(3.8, 0.5)",NA
61,13/05/2025,Dine In,Lavi Tran-Harrell,561,17/01/2003,Member,"c(""Chai Latte"", ""Decaf"", ""Scone"")","c(1, 1, 1)","c(3.5, 0, 2.25)",NA
3566,23/07/2025,Dine In,Vantasia Diggs,318,12/06/2002,Member,"c(""Cold Brew"", ""Danish"")","c(1, 1)","c(3.25, 2.75)",NA
1313,02/08/2025,Dine In,Kristopher Mc Gee,354,13/07/1982,Non-Member,"c(""Mocha"", ""Panini"", ""Scone"", ""Cookie"")","c(1, 1, 1, 1)","c(4, 6, 2.25, 2)",NA
3415,05/08/2025,Deliveroo,Joo Nguyen,69,04/07/1990,Member,"c(""Americano"", ""Soy Milk"")","c(2, 1)","c(3, 0.5)",NA
554,01/05/2025,Dine In,Jordan Wilson,278,18/04/1979,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
1816,22/07/2025,Dine In,Kyra Curlee,200,23/10/1991,Non-Member,"c(""Latte"", ""Extra Shot"")","c(1, 1)","c(3.5, 0.6)",NA
2356,08/08/2025,Dine In,Jastina Cameron,217,28/09/1998,Member,"c(""Tea"")",c(1),c(2.25),OFF5
2406,04/08/2025,Dine In,Rejoya Nelson,6,05/03/1995,Member,"c(""Flat White"", ""Soy Milk"")","c(2, 1)","c(3.75, 0.5)",NA
3008,30/08/2025,Dine In,Nicasio Hernandez,523,27/01/1985,Member,"c(""Tea"")",c(1),c(2.25),NA
1579,26/05/2025,Dine In,Randall Weinberger,100,01/12/1985,Non-Member,"c(""Flat White"")",c(2),c(3.75),NA
1796,12/06/2025,Dine In,Marian Owens,98,12/09/1989,Member,"c(""Frappuccino"")",c(1),c(4.5),NA
3847,02/07/2025,Deliveroo,David Tchenawou,90,11/02/1984,Non-Member,"c(""Americano"")",c(1),c(3),NA
1570,19/05/2025,Dine In,Mckenna Bosworth,596,01/06/1989,Non-Member,"c(""Espresso"", ""Large Size"")","c(1, 1)","c(2.5, 0.5)",NA
1495,02/06/2025,Deliveroo,Erica Hanes,444,25/03/1988,Non-Member,"c(""Iced Latte"", ""Cake Slice"")","c(1, 1)","c(3.75, 3.75)",OFF5
399,05/05/2025,Dine In,Vincent Ly,477,06/07/2000,Non-Member,"c(""Chai Latte"", ""Extra Shot"")","c(1, 1)","c(3.5, 0.6)",NA
3680,28/05/2025,Dine In,Kristopher Rodriguez,327,02/01/1995,Non-Member,"c(""Americano"", ""Salad"")","c(1, 1)","c(3, 7.5)",NA
2067,21/05/2025,Dine In,Alyssa Ratcliff,522,24/11/1990,Non-Member,"c(""Cold Brew"", ""Large Size"")","c(1, 1)","c(3.25, 0.5)",NA
3989,10/07/2025,Deliveroo,Selam O'Donnell,322,07/06/1985,Member,"c(""Macchiato"", ""Almond Milk"")","c(1, 1)","c(3.8, 0.5)",NA
46,23/06/2025,Deliveroo,Khang Estrada,61,14/04/1978,Member,"c(""Americano"", ""Syrup"")","c(1, 1)","c(3, 0.5)",OFF5
720,25/06/2025,Deliveroo,Eric Akindele,422,11/06/1999,Member,"c(""Iced Latte"")",c(1),c(3.75),NA
2814,11/07/2025,Dine In,Keyonna Soliday,558,06/10/1993,Non-Member,"c(""Cappuccino"", ""Salad"", ""Brownie"")","c(1, 1, 1)","c(3.25, 7.5, 2.5)",NA
1206,29/06/2025,Deliveroo,Justin Kim,185,12/09/1986,Non-Member,"c(""Espresso"")",c(2),c(2.5),NA
555,22/06/2025,Dine In,Patrick Hetrick,336,30/12/2000,Non-Member,"c(""Tea"", ""Extra Shot"")","c(1, 1)","c(2.25, 0.6)",NA
3169,18/05/2025,Dine In,Daryl Bedu Annan,306,15/11/1988,Member,"c(""Cappuccino"")",c(1),c(3.25),NA
3318,11/07/2025,Deliveroo,Abigail Comiskey,92,08/11/1978,Member,"c(""Tea"", ""Bagel"")","c(1, 1)","c(2.25, 2.5)",NA
2525,01/08/2025,Dine In,Annie Kim,453,29/01/1992,Member,"c(""Frappuccino"", ""Cake Slice"")","c(1, 1)","c(4.5, 3.75)",NA
3220,29/07/2025,Dine In,Roberto Moreno,583,18/04/1991,Member,"c(""Hot Chocolate"", ""Croissant"")","c(1, 2)","c(3.25, 2.75)",NA
1995,21/06/2025,Deliveroo,Jasmin Dickerson,135,05/06/1984,Member,"c(""Cold Brew"", ""Scone"")","c(1, 1)","c(3.25, 2.25)",NA
3152,22/08/2025,Dine In,Tajianay Solomon,186,06/01/1976,Non-Member,"c(""Espresso"", ""Scone"")","c(1, 1)","c(2.5, 2.25)",NA
387,18/08/2025,Deliveroo,Samuel Brown,598,17/02/1982,Non-Member,"c(""Latte"", ""Syrup"")","c(1, 1)","c(3.5, 0.5)",NA
1181,03/05/2025,Deliveroo,Joshua Ramsay,540,02/04/1980,Member,"c(""Cappuccino"")",c(1),c(3.25),OFF5
1935,26/08/2025,Dine In,Amanda Stechert,345,16/07/2002,Non-Member,"c(""Tea"", ""Panini"", ""Sandwich"")","c(2, 1, 2)","c(2.25, 6, 5.5)",NA
